date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:55:39	14743/14743	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Feb%202022%2014:01:07%20GMT	https://bslthemes.com/html/luique/assets/js/jarallax.min.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/jarallax.min.js	(from https://bslthemes.com/html/luique/)
20:55:39	20217/20217	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Feb%202022%2014:04:30%20GMT	https://bslthemes.com/html/luique/assets/js/magnific-popup.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/magnific-popup.js	(from https://bslthemes.com/html/luique/)
20:55:40	5595/5595	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Feb%202022%2013:59:07%20GMT	https://bslthemes.com/html/luique/assets/js/imagesloaded.pkgd.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/imagesloaded.pkgd.js	(from https://bslthemes.com/html/luique/)
20:55:40	91396/91396	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20Feb%202021%2011:48:02%20GMT	https://bslthemes.com/html/luique/assets/js/isotope.pkgd.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/isotope.pkgd.js	(from https://bslthemes.com/html/luique/)
20:55:40	2605/2605	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20Feb%202021%2011:48:02%20GMT	https://bslthemes.com/html/luique/assets/js/jquery.scrolla.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/jquery.scrolla.js	(from https://bslthemes.com/html/luique/)
20:55:41	48412/48412	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20Feb%202021%2011:48:02%20GMT	https://bslthemes.com/html/luique/assets/js/skrollr.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/skrollr.js	(from https://bslthemes.com/html/luique/)
20:55:41	3140/3140	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2002%20Feb%202022%2021:18:53%20GMT	https://bslthemes.com/html/luique/assets/js/jquery.cookie.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/jquery.cookie.js	(from https://bslthemes.com/html/luique/)
20:55:41	15615/15615	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2002:06:10%20GMT	https://bslthemes.com/html/luique/assets/js/typed.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/typed.js	(from https://bslthemes.com/html/luique/)
20:55:42	11994/11994	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Dec%202022%2001:50:46%20GMT	https://bslthemes.com/html/luique/assets/js/common.js	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/js/common.js	(from https://bslthemes.com/html/luique/)
20:55:42	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.eot	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.eot	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
20:55:43	76764/76764	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Nov%202021%2016:32:22%20GMT	https://bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/RAVI%20KUMAR/Desktop/insta/pooja/bslthemes.com/html/luique/assets/fonts/font-awesome/webfonts/fa-brands-400.woff2	(from https://bslthemes.com/html/luique/assets/fonts/font-awesome/css/font-awesome.css)
